Vessel.Name,Scheduled.Departure,Status,Trip,Trip.Duration,Day,Month,Day.of.Month,Year,Full.Date,Delay.Indicator
Queen of Coquitlam,7:00 PM,On Time,Horseshoe Bay to Departure Bay,100,Wednesday,January,18,2017,18-Jan-17,0
Queen of Surrey,7:20 AM,On Time,Horseshoe Bay to Langdale,40,Wednesday,January,18,2017,18-Jan-17,0
Queen of Surrey,9:25 AM,On Time,Horseshoe Bay to Langdale,40,Wednesday,January,18,2017,18-Jan-17,0
Queen of Surrey,11:30 AM,On Time,Horseshoe Bay to Langdale,40,Wednesday,January,18,2017,18-Jan-17,0
Queen of Surrey,1:35 PM,On Time,Horseshoe Bay to Langdale,40,Wednesday,January,18,2017,18-Jan-17,0
Queen of Surrey,3:50 PM,On Time,Horseshoe Bay to Langdale,40,Wednesday,January,18,2017,18-Jan-17,0
Queen of Surrey,5:50 PM,On Time,Horseshoe Bay to Langdale,40,Wednesday,January,18,2017,18-Jan-17,0
Queen of Surrey,7:50 PM,On Time,Horseshoe Bay to Langdale,40,Wednesday,January,18,2017,18-Jan-17,0
Queen of Surrey,9:45 PM,On Time,Horseshoe Bay to Langdale,40,Wednesday,January,18,2017,18-Jan-17,0
Queen of Surrey,6:20 AM,On Time,Langdale to Horseshoe Bay,40,Wednesday,January,18,2017,18-Jan-17,0
Queen of Surrey,8:25 AM,On Time,Langdale to Horseshoe Bay,40,Wednesday,January,18,2017,18-Jan-17,0
Queen of Surrey,10:25 AM,On Time,Langdale to Horseshoe Bay,40,Wednesday,January,18,2017,18-Jan-17,0
Queen of Surrey,12:35 PM,On Time,Langdale to Horseshoe Bay,40,Wednesday,January,18,2017,18-Jan-17,0
Queen of Surrey,2:45 PM,On Time,Langdale to Horseshoe Bay,40,Wednesday,January,18,2017,18-Jan-17,0
Queen of Surrey,4:50 PM,On Time,Langdale to Horseshoe Bay,40,Wednesday,January,18,2017,18-Jan-17,0
Queen of Surrey,6:50 PM,On Time,Langdale to Horseshoe Bay,40,Wednesday,January,18,2017,18-Jan-17,0
Queen of Surrey,8:45 PM,On Time,Langdale to Horseshoe Bay,40,Wednesday,January,18,2017,18-Jan-17,0
Coastal Renaissance,7:00 AM,On Time,Tsawwassen to Swartz Bay,95,Thursday,January,19,2017,19-Jan-17,0
Coastal Celebration,9:00 AM,On Time,Tsawwassen to Swartz Bay,95,Thursday,January,19,2017,19-Jan-17,0
Coastal Renaissance,11:00 AM,On Time,Tsawwassen to Swartz Bay,95,Thursday,January,19,2017,19-Jan-17,0
Coastal Celebration,1:00 PM,On Time,Tsawwassen to Swartz Bay,95,Thursday,January,19,2017,19-Jan-17,0
Coastal Renaissance,3:00 PM,On Time,Tsawwassen to Swartz Bay,95,Thursday,January,19,2017,19-Jan-17,0
Coastal Celebration,5:00 PM,On Time,Tsawwassen to Swartz Bay,95,Thursday,January,19,2017,19-Jan-17,0
Coastal Renaissance,7:00 PM,Mechanical difficulties with vessel,Tsawwassen to Swartz Bay,95,Thursday,January,19,2017,19-Jan-17,1
Coastal Celebration,9:00 PM,On Time,Tsawwassen to Swartz Bay,95,Thursday,January,19,2017,19-Jan-17,0
Queen of Nanaimo,10:10 AM,On Time,Tsawwassen to Southern Gulf Islands,NA,Thursday,January,19,2017,19-Jan-17,0
Queen of Nanaimo,7:20 PM,On Time,Tsawwassen to Southern Gulf Islands,NA,Thursday,January,19,2017,19-Jan-17,0
Queen of New Westminster,5:15 AM,On Time,Tsawwassen to Duke Point,120,Thursday,January,19,2017,19-Jan-17,0
Coastal Inspiration,7:45 AM,On Time,Tsawwassen to Duke Point,120,Thursday,January,19,2017,19-Jan-17,0
Queen of New Westminster,10:15 AM,On Time,Tsawwassen to Duke Point,120,Thursday,January,19,2017,19-Jan-17,0
Coastal Inspiration,12:45 PM,On Time,Tsawwassen to Duke Point,120,Thursday,January,19,2017,19-Jan-17,0
Queen of New Westminster,3:15 PM,On Time,Tsawwassen to Duke Point,120,Thursday,January,19,2017,19-Jan-17,0
Coastal Inspiration,5:45 PM,On Time,Tsawwassen to Duke Point,120,Thursday,January,19,2017,19-Jan-17,0
Queen of New Westminster,8:15 PM,On Time,Tsawwassen to Duke Point,120,Thursday,January,19,2017,19-Jan-17,0
Coastal Inspiration,10:45 PM,On Time,Tsawwassen to Duke Point,120,Thursday,January,19,2017,19-Jan-17,0
Bowen Queen,7:00 AM,Traffic delays,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Thursday,January,19,2017,19-Jan-17,1
Queen of Cumberland,9:00 AM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Thursday,January,19,2017,19-Jan-17,0
Queen of Cumberland,11:00 AM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Thursday,January,19,2017,19-Jan-17,0
Bowen Queen,1:25 PM,Traffic delays,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Thursday,January,19,2017,19-Jan-17,1
Bowen Queen,3:00 PM,Traffic delays,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Thursday,January,19,2017,19-Jan-17,1
Bowen Queen,5:00 PM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Thursday,January,19,2017,19-Jan-17,0
Bowen Queen,7:00 PM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Thursday,January,19,2017,19-Jan-17,0
Bowen Queen,9:00 PM,Traffic delays,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Thursday,January,19,2017,19-Jan-17,1
Mayne Queen,5:10 AM,On Time,Swartz Bay to Southern Gulf Islands,NA,Thursday,January,19,2017,19-Jan-17,0
Queen of Cumberland,5:20 AM,On Time,Swartz Bay to Southern Gulf Islands,NA,Thursday,January,19,2017,19-Jan-17,0
Bowen Queen,8:35 AM,Traffic delays,Swartz Bay to Southern Gulf Islands,NA,Thursday,January,19,2017,19-Jan-17,1
Mayne Queen,9:10 AM,On Time,Swartz Bay to Southern Gulf Islands,NA,Thursday,January,19,2017,19-Jan-17,0
Bowen Queen,10:25 AM,Traffic delays,Swartz Bay to Southern Gulf Islands,NA,Thursday,January,19,2017,19-Jan-17,1
Queen of Cumberland,2:15 PM,On Time,Swartz Bay to Southern Gulf Islands,NA,Thursday,January,19,2017,19-Jan-17,0
Mayne Queen,2:50 PM,On Time,Swartz Bay to Southern Gulf Islands,NA,Thursday,January,19,2017,19-Jan-17,0
Queen of Cumberland,4:15 PM,On Time,Swartz Bay to Southern Gulf Islands,NA,Thursday,January,19,2017,19-Jan-17,0
Queen of Cumberland,6:30 PM,On Time,Swartz Bay to Southern Gulf Islands,NA,Thursday,January,19,2017,19-Jan-17,0
Mayne Queen,7:40 PM,On Time,Swartz Bay to Southern Gulf Islands,NA,Thursday,January,19,2017,19-Jan-17,0
Coastal Celebration,7:00 AM,On Time,Swartz Bay to Tsawwassen,95,Thursday,January,19,2017,19-Jan-17,0
Coastal Renaissance,9:00 AM,On Time,Swartz Bay to Tsawwassen,95,Thursday,January,19,2017,19-Jan-17,0
Coastal Celebration,11:00 AM,On Time,Swartz Bay to Tsawwassen,95,Thursday,January,19,2017,19-Jan-17,0
Coastal Renaissance,1:00 PM,On Time,Swartz Bay to Tsawwassen,95,Thursday,January,19,2017,19-Jan-17,0
Coastal Celebration,3:00 PM,On Time,Swartz Bay to Tsawwassen,95,Thursday,January,19,2017,19-Jan-17,0
Coastal Renaissance,5:00 PM,Traffic delays,Swartz Bay to Tsawwassen,95,Thursday,January,19,2017,19-Jan-17,1
Coastal Celebration,7:00 PM,On Time,Swartz Bay to Tsawwassen,95,Thursday,January,19,2017,19-Jan-17,0
Coastal Renaissance,9:00 PM,Mechanical difficulties with vessel,Swartz Bay to Tsawwassen,95,Thursday,January,19,2017,19-Jan-17,1
Coastal Inspiration,5:15 AM,On Time,Duke Point to Tsawwassen,120,Thursday,January,19,2017,19-Jan-17,0
Queen of New Westminster,7:45 AM,On Time,Duke Point to Tsawwassen,120,Thursday,January,19,2017,19-Jan-17,0
Coastal Inspiration,10:15 AM,On Time,Duke Point to Tsawwassen,120,Thursday,January,19,2017,19-Jan-17,0
Queen of New Westminster,12:45 PM,On Time,Duke Point to Tsawwassen,120,Thursday,January,19,2017,19-Jan-17,0
Coastal Inspiration,3:15 PM,On Time,Duke Point to Tsawwassen,120,Thursday,January,19,2017,19-Jan-17,0
Queen of New Westminster,5:45 PM,On Time,Duke Point to Tsawwassen,120,Thursday,January,19,2017,19-Jan-17,0
Coastal Inspiration,8:15 PM,On Time,Duke Point to Tsawwassen,120,Thursday,January,19,2017,19-Jan-17,0
Queen of New Westminster,10:45 PM,On Time,Duke Point to Tsawwassen,120,Thursday,January,19,2017,19-Jan-17,0
Queen of Cowichan,6:30 AM,On Time,Departure Bay to Horseshoe Bay,100,Thursday,January,19,2017,19-Jan-17,0
Queen of Oak Bay,8:30 AM,On Time,Departure Bay to Horseshoe Bay,100,Thursday,January,19,2017,19-Jan-17,0
Queen of Cowichan,10:30 AM,On Time,Departure Bay to Horseshoe Bay,100,Thursday,January,19,2017,19-Jan-17,0
Queen of Oak Bay,12:30 PM,On Time,Departure Bay to Horseshoe Bay,100,Thursday,January,19,2017,19-Jan-17,0
Queen of Cowichan,3:00 PM,On Time,Departure Bay to Horseshoe Bay,100,Thursday,January,19,2017,19-Jan-17,0
Queen of Oak Bay,5:00 PM,On Time,Departure Bay to Horseshoe Bay,100,Thursday,January,19,2017,19-Jan-17,0
Queen of Oak Bay,9:00 PM,Traffic delays,Departure Bay to Horseshoe Bay,100,Thursday,January,19,2017,19-Jan-17,1
Queen of Capilano,6:00 AM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Thursday,January,19,2017,19-Jan-17,0
Queen of Capilano,7:00 AM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Thursday,January,19,2017,19-Jan-17,0
Queen of Capilano,8:00 AM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Thursday,January,19,2017,19-Jan-17,0
Queen of Capilano,9:00 AM,Operational delay,Horseshoe Bay to Snug Cove (Bowen Is.),20,Thursday,January,19,2017,19-Jan-17,1
Queen of Capilano,10:00 AM,Operational delay,Horseshoe Bay to Snug Cove (Bowen Is.),20,Thursday,January,19,2017,19-Jan-17,1
Queen of Capilano,11:00 AM,Operational delay,Horseshoe Bay to Snug Cove (Bowen Is.),20,Thursday,January,19,2017,19-Jan-17,1
Queen of Capilano,12:00 PM,Operational delay,Horseshoe Bay to Snug Cove (Bowen Is.),20,Thursday,January,19,2017,19-Jan-17,1
Queen of Capilano,2:25 PM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Thursday,January,19,2017,19-Jan-17,0
Queen of Capilano,3:30 PM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Thursday,January,19,2017,19-Jan-17,0
Queen of Capilano,4:30 PM,Operational delay,Horseshoe Bay to Snug Cove (Bowen Is.),20,Thursday,January,19,2017,19-Jan-17,1
Queen of Capilano,5:30 PM,Operational delay,Horseshoe Bay to Snug Cove (Bowen Is.),20,Thursday,January,19,2017,19-Jan-17,1
Queen of Capilano,6:30 PM,Operational delay,Horseshoe Bay to Snug Cove (Bowen Is.),20,Thursday,January,19,2017,19-Jan-17,1
Queen of Capilano,7:30 PM,Operational delay,Horseshoe Bay to Snug Cove (Bowen Is.),20,Thursday,January,19,2017,19-Jan-17,1
Queen of Capilano,8:30 PM,Operational delay,Horseshoe Bay to Snug Cove (Bowen Is.),20,Thursday,January,19,2017,19-Jan-17,1
Queen of Capilano,9:30 PM,Operational delay,Horseshoe Bay to Snug Cove (Bowen Is.),20,Thursday,January,19,2017,19-Jan-17,1
Queen of Oak Bay,6:30 AM,On Time,Horseshoe Bay to Departure Bay,100,Thursday,January,19,2017,19-Jan-17,0
Queen of Cowichan,8:30 AM,On Time,Horseshoe Bay to Departure Bay,100,Thursday,January,19,2017,19-Jan-17,0
Queen of Oak Bay,10:30 AM,On Time,Horseshoe Bay to Departure Bay,100,Thursday,January,19,2017,19-Jan-17,0
Queen of Cowichan,12:30 PM,On Time,Horseshoe Bay to Departure Bay,100,Thursday,January,19,2017,19-Jan-17,0
Queen of Oak Bay,3:00 PM,On Time,Horseshoe Bay to Departure Bay,100,Thursday,January,19,2017,19-Jan-17,0
Queen of Cowichan,5:00 PM,Operational delay,Horseshoe Bay to Departure Bay,100,Thursday,January,19,2017,19-Jan-17,1
Queen of Oak Bay,7:00 PM,Mechanical difficulties with vessel,Horseshoe Bay to Departure Bay,100,Thursday,January,19,2017,19-Jan-17,1
Queen of Coquitlam,6:20 AM,On Time,Horseshoe Bay to Langdale,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Surrey,7:20 AM,On Time,Horseshoe Bay to Langdale,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Coquitlam,8:20 AM,On Time,Horseshoe Bay to Langdale,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Surrey,9:25 AM,On Time,Horseshoe Bay to Langdale,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Coquitlam,10:25 AM,On Time,Horseshoe Bay to Langdale,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Surrey,11:30 AM,On Time,Horseshoe Bay to Langdale,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Coquitlam,12:30 PM,On Time,Horseshoe Bay to Langdale,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Surrey,1:35 PM,On Time,Horseshoe Bay to Langdale,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Coquitlam,2:35 PM,On Time,Horseshoe Bay to Langdale,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Surrey,3:50 PM,On Time,Horseshoe Bay to Langdale,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Coquitlam,4:50 PM,On Time,Horseshoe Bay to Langdale,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Surrey,5:50 PM,On Time,Horseshoe Bay to Langdale,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Coquitlam,6:50 PM,On Time,Horseshoe Bay to Langdale,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Surrey,7:50 PM,On Time,Horseshoe Bay to Langdale,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Surrey,9:45 PM,On Time,Horseshoe Bay to Langdale,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Surrey,6:20 AM,On Time,Langdale to Horseshoe Bay,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Coquitlam,7:20 AM,On Time,Langdale to Horseshoe Bay,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Surrey,8:25 AM,On Time,Langdale to Horseshoe Bay,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Coquitlam,9:25 AM,On Time,Langdale to Horseshoe Bay,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Surrey,10:25 AM,On Time,Langdale to Horseshoe Bay,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Coquitlam,11:25 AM,On Time,Langdale to Horseshoe Bay,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Surrey,12:35 PM,On Time,Langdale to Horseshoe Bay,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Coquitlam,1:35 PM,On Time,Langdale to Horseshoe Bay,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Surrey,2:45 PM,On Time,Langdale to Horseshoe Bay,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Coquitlam,3:45 PM,On Time,Langdale to Horseshoe Bay,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Surrey,4:50 PM,On Time,Langdale to Horseshoe Bay,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Coquitlam,5:50 PM,On Time,Langdale to Horseshoe Bay,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Surrey,6:50 PM,On Time,Langdale to Horseshoe Bay,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Coquitlam,7:50 PM,On Time,Langdale to Horseshoe Bay,40,Thursday,January,19,2017,19-Jan-17,0
Queen of Surrey,8:45 PM,On Time,Langdale to Horseshoe Bay,40,Thursday,January,19,2017,19-Jan-17,0
Coastal Renaissance,7:00 AM,On Time,Tsawwassen to Swartz Bay,95,Friday,January,20,2017,20-Jan-17,0
Coastal Celebration,9:00 AM,On Time,Tsawwassen to Swartz Bay,95,Friday,January,20,2017,20-Jan-17,0
Spirit of British Columbia,10:00 AM,On Time,Tsawwassen to Swartz Bay,95,Friday,January,20,2017,20-Jan-17,0
Coastal Renaissance,11:00 AM,On Time,Tsawwassen to Swartz Bay,95,Friday,January,20,2017,20-Jan-17,0
Coastal Celebration,1:00 PM,On Time,Tsawwassen to Swartz Bay,95,Friday,January,20,2017,20-Jan-17,0
Spirit of British Columbia,2:00 PM,On Time,Tsawwassen to Swartz Bay,95,Friday,January,20,2017,20-Jan-17,0
Coastal Renaissance,3:00 PM,On Time,Tsawwassen to Swartz Bay,95,Friday,January,20,2017,20-Jan-17,0
Coastal Celebration,5:00 PM,On Time,Tsawwassen to Swartz Bay,95,Friday,January,20,2017,20-Jan-17,0
Spirit of British Columbia,6:00 PM,On Time,Tsawwassen to Swartz Bay,95,Friday,January,20,2017,20-Jan-17,0
Coastal Renaissance,7:00 PM,On Time,Tsawwassen to Swartz Bay,95,Friday,January,20,2017,20-Jan-17,0
Coastal Celebration,9:00 PM,On Time,Tsawwassen to Swartz Bay,95,Friday,January,20,2017,20-Jan-17,0
Queen of Nanaimo,10:10 AM,On Time,Tsawwassen to Southern Gulf Islands,NA,Friday,January,20,2017,20-Jan-17,0
Queen of Nanaimo,7:20 PM,On Time,Tsawwassen to Southern Gulf Islands,NA,Friday,January,20,2017,20-Jan-17,0
Queen of New Westminster,5:15 AM,On Time,Tsawwassen to Duke Point,120,Friday,January,20,2017,20-Jan-17,0
Coastal Inspiration,7:45 AM,On Time,Tsawwassen to Duke Point,120,Friday,January,20,2017,20-Jan-17,0
Queen of New Westminster,10:15 AM,On Time,Tsawwassen to Duke Point,120,Friday,January,20,2017,20-Jan-17,0
Coastal Inspiration,12:45 PM,On Time,Tsawwassen to Duke Point,120,Friday,January,20,2017,20-Jan-17,0
Queen of New Westminster,3:15 PM,On Time,Tsawwassen to Duke Point,120,Friday,January,20,2017,20-Jan-17,0
Coastal Inspiration,5:45 PM,On Time,Tsawwassen to Duke Point,120,Friday,January,20,2017,20-Jan-17,0
Queen of New Westminster,8:15 PM,On Time,Tsawwassen to Duke Point,120,Friday,January,20,2017,20-Jan-17,0
Coastal Inspiration,10:45 PM,On Time,Tsawwassen to Duke Point,120,Friday,January,20,2017,20-Jan-17,0
Bowen Queen,7:00 AM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Friday,January,20,2017,20-Jan-17,0
Queen of Cumberland,9:00 AM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Friday,January,20,2017,20-Jan-17,0
Queen of Cumberland,11:00 AM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Friday,January,20,2017,20-Jan-17,0
Bowen Queen,1:25 PM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Friday,January,20,2017,20-Jan-17,0
Bowen Queen,3:00 PM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Friday,January,20,2017,20-Jan-17,0
Bowen Queen,5:00 PM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Friday,January,20,2017,20-Jan-17,0
Bowen Queen,7:00 PM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Friday,January,20,2017,20-Jan-17,0
Bowen Queen,9:00 PM,On Time,Swartz Bay to Fulford Harbour (Saltspring Is.),35,Friday,January,20,2017,20-Jan-17,0
Mayne Queen,5:10 AM,On Time,Swartz Bay to Southern Gulf Islands,NA,Friday,January,20,2017,20-Jan-17,0
Queen of Cumberland,5:20 AM,On Time,Swartz Bay to Southern Gulf Islands,NA,Friday,January,20,2017,20-Jan-17,0
Bowen Queen,8:35 AM,On Time,Swartz Bay to Southern Gulf Islands,NA,Friday,January,20,2017,20-Jan-17,0
Mayne Queen,9:10 AM,On Time,Swartz Bay to Southern Gulf Islands,NA,Friday,January,20,2017,20-Jan-17,0
Bowen Queen,10:25 AM,On Time,Swartz Bay to Southern Gulf Islands,NA,Friday,January,20,2017,20-Jan-17,0
Queen of Cumberland,2:15 PM,On Time,Swartz Bay to Southern Gulf Islands,NA,Friday,January,20,2017,20-Jan-17,0
Mayne Queen,2:50 PM,On Time,Swartz Bay to Southern Gulf Islands,NA,Friday,January,20,2017,20-Jan-17,0
Queen of Cumberland,4:15 PM,On Time,Swartz Bay to Southern Gulf Islands,NA,Friday,January,20,2017,20-Jan-17,0
Queen of Cumberland,6:30 PM,On Time,Swartz Bay to Southern Gulf Islands,NA,Friday,January,20,2017,20-Jan-17,0
Mayne Queen,7:40 PM,On Time,Swartz Bay to Southern Gulf Islands,NA,Friday,January,20,2017,20-Jan-17,0
Coastal Celebration,7:00 AM,On Time,Swartz Bay to Tsawwassen,95,Friday,January,20,2017,20-Jan-17,0
Coastal Renaissance,9:00 AM,On Time,Swartz Bay to Tsawwassen,95,Friday,January,20,2017,20-Jan-17,0
Coastal Celebration,11:00 AM,On Time,Swartz Bay to Tsawwassen,95,Friday,January,20,2017,20-Jan-17,0
Spirit of British Columbia,12:00 PM,On Time,Swartz Bay to Tsawwassen,95,Friday,January,20,2017,20-Jan-17,0
Coastal Renaissance,1:00 PM,On Time,Swartz Bay to Tsawwassen,95,Friday,January,20,2017,20-Jan-17,0
Coastal Celebration,3:00 PM,On Time,Swartz Bay to Tsawwassen,95,Friday,January,20,2017,20-Jan-17,0
Spirit of British Columbia,4:00 PM,On Time,Swartz Bay to Tsawwassen,95,Friday,January,20,2017,20-Jan-17,0
Coastal Renaissance,5:00 PM,On Time,Swartz Bay to Tsawwassen,95,Friday,January,20,2017,20-Jan-17,0
Coastal Celebration,7:00 PM,On Time,Swartz Bay to Tsawwassen,95,Friday,January,20,2017,20-Jan-17,0
Coastal Renaissance,9:00 PM,On Time,Swartz Bay to Tsawwassen,95,Friday,January,20,2017,20-Jan-17,0
Coastal Inspiration,5:15 AM,On Time,Duke Point to Tsawwassen,120,Friday,January,20,2017,20-Jan-17,0
Queen of New Westminster,7:45 AM,On Time,Duke Point to Tsawwassen,120,Friday,January,20,2017,20-Jan-17,0
Coastal Inspiration,10:15 AM,On Time,Duke Point to Tsawwassen,120,Friday,January,20,2017,20-Jan-17,0
Queen of New Westminster,12:45 PM,On Time,Duke Point to Tsawwassen,120,Friday,January,20,2017,20-Jan-17,0
Coastal Inspiration,3:15 PM,On Time,Duke Point to Tsawwassen,120,Friday,January,20,2017,20-Jan-17,0
Queen of New Westminster,5:45 PM,On Time,Duke Point to Tsawwassen,120,Friday,January,20,2017,20-Jan-17,0
Coastal Inspiration,8:15 PM,On Time,Duke Point to Tsawwassen,120,Friday,January,20,2017,20-Jan-17,0
Queen of New Westminster,10:45 PM,On Time,Duke Point to Tsawwassen,120,Friday,January,20,2017,20-Jan-17,0
Queen of Cowichan,6:30 AM,On Time,Departure Bay to Horseshoe Bay,100,Friday,January,20,2017,20-Jan-17,0
Queen of Oak Bay,8:30 AM,On Time,Departure Bay to Horseshoe Bay,100,Friday,January,20,2017,20-Jan-17,0
Queen of Cowichan,10:30 AM,On Time,Departure Bay to Horseshoe Bay,100,Friday,January,20,2017,20-Jan-17,0
Queen of Oak Bay,12:30 PM,On Time,Departure Bay to Horseshoe Bay,100,Friday,January,20,2017,20-Jan-17,0
Queen of Cowichan,3:00 PM,On Time,Departure Bay to Horseshoe Bay,100,Friday,January,20,2017,20-Jan-17,0
Queen of Oak Bay,5:00 PM,Traffic delays,Departure Bay to Horseshoe Bay,100,Friday,January,20,2017,20-Jan-17,1
Queen of Cowichan,7:00 PM,Traffic delays,Departure Bay to Horseshoe Bay,100,Friday,January,20,2017,20-Jan-17,1
Queen of Oak Bay,9:00 PM,Traffic delays,Departure Bay to Horseshoe Bay,100,Friday,January,20,2017,20-Jan-17,1
Queen of Capilano,6:00 AM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Friday,January,20,2017,20-Jan-17,0
Queen of Capilano,7:00 AM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Friday,January,20,2017,20-Jan-17,0
Queen of Capilano,8:00 AM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Friday,January,20,2017,20-Jan-17,0
Queen of Capilano,9:00 AM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Friday,January,20,2017,20-Jan-17,0
Queen of Capilano,10:00 AM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Friday,January,20,2017,20-Jan-17,0
Queen of Capilano,11:00 AM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Friday,January,20,2017,20-Jan-17,0
Queen of Capilano,12:00 PM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Friday,January,20,2017,20-Jan-17,0
Queen of Capilano,2:25 PM,On Time,Horseshoe Bay to Snug Cove (Bowen Is.),20,Friday,January,20,2017,20-Jan-17,0
